Water Depth [inch],Factor
128.3465,0.8274
128.7402,0.8283
129.1339,0.8292
129.5276,0.8301
129.9213,0.831
130.315,0.8319
130.7087,0.8328
131.1024,0.8337
131.4961,0.8346
131.8898,0.8355
132.2835,0.8364
132.6772,0.8373
133.0709,0.8382
133.4646,0.8391
133.8583,0.84
134.252,0.8408
134.6457,0.8417
135.0394,0.8426
135.4331,0.8435
135.8268,0.8444
136.2205,0.8453
136.6142,0.8462
137.0079,0.8471
137.4016,0.848
137.7953,0.8489
138.189,0.8498
138.5827,0.8507
138.9764,0.8516
139.3701,0.8525
139.7638,0.8534
140.1575,0.8543
140.5512,0.8551
140.9449,0.856
141.3386,0.8569
141.7323,0.8578
142.126,0.8587
142.5197,0.8596
142.9134,0.8605
143.3071,0.8614
143.7008,0.8623
144.0945,0.8632
144.4882,0.8641
144.8819,0.865
145.2756,0.8659
145.6693,0.8668
146.063,0.8677
146.4567,0.8686
146.8504,0.8694
147.2441,0.8703
147.6378,0.8712
148.0315,0.8721
148.4252,0.873
148.8189,0.8739
149.2126,0.8748
149.6063,0.8757
150,0.8766
150.3937,0.8775
150.7874,0.8784
151.1811,0.8793
151.5748,0.8802
151.9685,0.8811
152.3622,0.882
152.7559,0.8829
153.1496,0.8837
153.5433,0.8846
153.937,0.8855
154.3307,0.8864
154.7244,0.8873
155.1181,0.8882
155.5118,0.8891
155.9055,0.89
156.2992,0.8909
156.6929,0.8918
157.0866,0.8927
157.4803,0.8936
157.874,0.8945
158.2677,0.8954
158.6614,0.8963
159.0551,0.8972
159.4488,0.8981
159.8425,0.899
160.2362,0.8999
160.6299,0.9008
161.0236,0.9018
161.4173,0.9027
161.811,0.9036
162.2047,0.9045
162.5984,0.9054
162.9921,0.9063
163.3858,0.9072
163.7795,0.9081
164.1732,0.909
164.5669,0.9099
164.9606,0.9108
165.3543,0.9117
165.748,0.9126
166.1417,0.9136
166.5354,0.9145
166.9291,0.9154
167.3228,0.9163
167.7165,0.9172
168.1102,0.9181
168.5039,0.919
168.8976,0.9199
169.2913,0.9208
169.685,0.9217
170.0787,0.9226
170.4724,0.9235
170.8661,0.9245
171.2598,0.9254
171.6535,0.9263
172.0472,0.9272
172.4409,0.9281
172.8346,0.929
173.2283,0.9299
173.622,0.9308
174.0157,0.9317
174.4094,0.9326
174.8031,0.9335
175.1969,0.9344
175.5906,0.9353
175.9843,0.9363
176.378,0.9372
176.7717,0.9381
177.1654,0.939
177.5591,0.9399
177.9528,0.9408
178.3465,0.9417
178.7402,0.9426
179.1339,0.9435
179.5276,0.9444
179.9213,0.9453
180.315,0.9462
180.7087,0.9471
181.1024,0.9481
181.4961,0.949
181.8898,0.9499
182.2835,0.9508
182.6772,0.9517
183.0709,0.9526
183.4646,0.9535
183.8583,0.9544
184.252,0.9553
184.6457,0.9562
185.0394,0.9571
185.4331,0.958
185.8268,0.959
186.2205,0.9599
186.6142,0.9608
187.0079,0.9617
187.4016,0.9626
187.7953,0.9635
188.189,0.9644
188.5827,0.9653
188.9764,0.9662
189.3701,0.9671
189.7638,0.968
190.1575,0.9689
190.5512,0.9698
190.9449,0.9708
191.3386,0.9717
191.7323,0.9726
192.126,0.9735
192.5197,0.9744
192.9134,0.9753
193.3071,0.9762
193.7008,0.9771
194.0945,0.978
194.4882,0.9789
194.8819,0.9798
195.2756,0.9807
195.6693,0.9817
196.063,0.9826
196.4567,0.9835
196.8504,0.9844
197.2441,0.9845
197.6378,0.9847
198.0315,0.9848
198.4252,0.985
198.8189,0.9852
199.2126,0.9853
199.6063,0.9855
200,0.9856
200.3937,0.9858
200.7874,0.9859
201.1811,0.9861
201.5748,0.9863
201.9685,0.9864
202.3622,0.9866
202.7559,0.9867
203.1496,0.9869
203.5433,0.987
203.937,0.9872
204.3307,0.9873
204.7244,0.9875
205.1181,0.9877
205.5118,0.9878
205.9055,0.988
206.2992,0.9881
206.6929,0.9883
207.0866,0.9884
207.4803,0.9886
207.874,0.9887
208.2677,0.9889
208.6614,0.9891
209.0551,0.9892
209.4488,0.9894
209.8425,0.9895
210.2362,0.9897
210.6299,0.9898
211.0236,0.99
211.4173,0.9902
211.811,0.9903
212.2047,0.9905
212.5984,0.9906
212.9921,0.9908
213.3858,0.9909
213.7795,0.9911
214.1732,0.9912
214.5669,0.9914
214.9606,0.9916
215.3543,0.9917
215.748,0.9919
216.1417,0.992
216.5354,0.9922
216.9291,0.9923
217.3228,0.9925
217.7165,0.9927
218.1102,0.9928
218.5039,0.993
218.8976,0.9931
