Water Depth [inch],Factor
75.1969,0.7787
75.5906,0.7805
75.9843,0.7822
76.378,0.7839
76.7717,0.7857
77.1654,0.7874
77.5591,0.7891
77.9528,0.7909
78.3465,0.7926
78.7402,0.7943
79.1339,0.7957
79.5276,0.7971
79.9213,0.7985
80.315,0.7999
80.7087,0.8013
81.1024,0.8027
81.4961,0.8041
81.8898,0.8055
82.2835,0.8069
82.6772,0.8083
83.0709,0.8097
83.4646,0.8111
83.8583,0.8125
84.252,0.8139
84.6457,0.8153
85.0394,0.8167
85.4331,0.8181
85.8268,0.8195
86.2205,0.8209
86.6142,0.8223
87.0079,0.8237
87.4016,0.8251
87.7953,0.8265
88.189,0.8279
88.5827,0.8293
88.9764,0.8307
89.3701,0.8321
89.7638,0.8335
90.1575,0.8349
90.5512,0.8363
90.9449,0.8377
91.3386,0.8391
91.7323,0.8405
92.126,0.8419
92.5197,0.8433
92.9134,0.8447
93.3071,0.8461
93.7008,0.8475
94.0945,0.8489
94.4882,0.8503
94.8819,0.8517
95.2756,0.8531
95.6693,0.8545
96.063,0.8559
96.4567,0.8573
96.8504,0.8587
97.2441,0.8601
97.6378,0.8615
98.0315,0.8629
98.4252,0.8643
98.8189,0.8657
99.2126,0.8671
99.6063,0.8685
100,0.8699
100.3937,0.8713
100.7874,0.8727
101.1811,0.8741
101.5748,0.8755
101.9685,0.8769
102.3622,0.8783
102.7559,0.8797
103.1496,0.8811
103.5433,0.8825
103.937,0.8839
104.3307,0.8853
104.7244,0.8867
105.1181,0.8881
105.5118,0.8895
105.9055,0.8909
106.2992,0.8923
106.6929,0.8937
107.0866,0.8951
107.4803,0.8965
107.874,0.8979
108.2677,0.8993
108.6614,0.9007
109.0551,0.9021
109.4488,0.9035
109.8425,0.9049
110.2362,0.9063
110.6299,0.9077
111.0236,0.9091
111.4173,0.9105
111.811,0.9119
112.2047,0.9133
112.5984,0.9147
112.9921,0.9161
113.3858,0.9175
113.7795,0.9189
114.1732,0.9203
114.5669,0.9217
114.9606,0.9231
115.3543,0.9245
115.748,0.9259
116.1417,0.9273
116.5354,0.9287
116.9291,0.9301
117.3228,0.9315
117.7165,0.9329
118.1102,0.9343
118.5039,0.9347
118.8976,0.9351
119.2913,0.9355
119.685,0.9358
120.0787,0.9362
120.4724,0.9366
120.8661,0.937
121.2598,0.9373
121.6535,0.9377
122.0472,0.9381
