Water Depth [inch],Factor
127.9528,0.8856
128.3465,0.8862
128.7402,0.8868
129.1339,0.8874
129.5276,0.888
129.9213,0.8886
130.315,0.8892
130.7087,0.8898
131.1024,0.8904
131.4961,0.891
131.8898,0.8916
132.2835,0.8922
132.6772,0.8928
133.0709,0.8934
133.4646,0.894
133.8583,0.8946
134.252,0.8952
134.6457,0.8958
135.0394,0.8964
135.4331,0.897
135.8268,0.8976
136.2205,0.8982
136.6142,0.8988
137.0079,0.8994
137.4016,0.9
137.7953,0.9006
138.189,0.9012
138.5827,0.9018
138.9764,0.9024
139.3701,0.903
139.7638,0.9036
140.1575,0.9042
140.5512,0.9048
140.9449,0.9054
141.3386,0.906
141.7323,0.9066
142.126,0.9072
142.5197,0.9078
142.9134,0.9084
143.3071,0.909
143.7008,0.9096
144.0945,0.9102
144.4882,0.9108
144.8819,0.9114
145.2756,0.912
145.6693,0.9126
146.063,0.9132
146.4567,0.9138
146.8504,0.9144
147.2441,0.915
147.6378,0.9156
148.0315,0.9162
148.4252,0.9168
148.8189,0.9174
149.2126,0.918
149.6063,0.9186
150,0.9192
150.3937,0.9198
150.7874,0.9204
151.1811,0.921
151.5748,0.9216
151.9685,0.9222
152.3622,0.9228
152.7559,0.9234
153.1496,0.924
153.5433,0.9246
153.937,0.9252
154.3307,0.9258
154.7244,0.9264
155.1181,0.927
155.5118,0.9276
155.9055,0.9282
156.2992,0.9288
156.6929,0.9294
157.0866,0.93
157.4803,0.9306
157.874,0.9311
158.2677,0.9316
158.6614,0.9321
159.0551,0.9326
159.4488,0.9331
159.8425,0.9336
160.2362,0.9341
160.6299,0.9346
161.0236,0.9351
161.4173,0.9356
161.811,0.9361
162.2047,0.9365
162.5984,0.937
162.9921,0.9375
163.3858,0.938
163.7795,0.9385
164.1732,0.939
164.5669,0.9395
164.9606,0.94
165.3543,0.9405
165.748,0.941
166.1417,0.9415
166.5354,0.942
166.9291,0.9425
167.3228,0.943
167.7165,0.9435
168.1102,0.944
168.5039,0.9444
168.8976,0.9449
169.2913,0.9454
169.685,0.9459
170.0787,0.9464
170.4724,0.9469
170.8661,0.9474
171.2598,0.9479
171.6535,0.9484
172.0472,0.9489
172.4409,0.9494
172.8346,0.9499
173.2283,0.9504
173.622,0.9509
174.0157,0.9514
174.4094,0.9519
174.8031,0.9523
175.1969,0.9528
175.5906,0.9533
175.9843,0.9538
176.378,0.9543
176.7717,0.9548
177.1654,0.9553
177.5591,0.9558
177.9528,0.9563
178.3465,0.9568
178.7402,0.9573
179.1339,0.9578
179.5276,0.9583
179.9213,0.9588
180.315,0.9593
180.7087,0.9598
181.1024,0.9602
181.4961,0.9607
181.8898,0.9612
182.2835,0.9617
182.6772,0.9622
183.0709,0.9627
183.4646,0.9632
183.8583,0.9637
184.252,0.9642
184.6457,0.9647
185.0394,0.9652
185.4331,0.9657
185.8268,0.9662
186.2205,0.9667
186.6142,0.9672
187.0079,0.9677
187.4016,0.9681
187.7953,0.9686
188.189,0.9691
188.5827,0.9696
188.9764,0.9701
189.3701,0.9706
189.7638,0.9711
190.1575,0.9716
190.5512,0.9721
190.9449,0.9726
191.3386,0.9731
191.7323,0.9736
192.126,0.9741
192.5197,0.9746
192.9134,0.9751
193.3071,0.9756
193.7008,0.976
194.0945,0.9765
194.4882,0.977
194.8819,0.9775
195.2756,0.978
195.6693,0.9785
196.063,0.979
196.4567,0.9795
196.8504,0.98
197.2441,0.9802
197.6378,0.9804
198.0315,0.9806
198.4252,0.9808
198.8189,0.981
199.2126,0.9812
199.6063,0.9814
200,0.9816
200.3937,0.9818
200.7874,0.982
201.1811,0.9822
201.5748,0.9824
201.9685,0.9826
202.3622,0.9828
202.7559,0.983
203.1496,0.9832
203.5433,0.9834
203.937,0.9836
204.3307,0.9838
204.7244,0.984
205.1181,0.9842
205.5118,0.9844
205.9055,0.9846
206.2992,0.9848
206.6929,0.985
207.0866,0.9852
207.4803,0.9854
207.874,0.9856
208.2677,0.9858
208.6614,0.986
209.0551,0.9862
209.4488,0.9864
209.8425,0.9866
210.2362,0.9868
210.6299,0.987
211.0236,0.9872
211.4173,0.9874
211.811,0.9876
212.2047,0.9878
212.5984,0.988
212.9921,0.9882
213.3858,0.9884
213.7795,0.9886
214.1732,0.9888
214.5669,0.989
214.9606,0.9892
215.3543,0.9894
215.748,0.9896
216.1417,0.9898
216.5354,0.99
216.9291,0.9902
217.3228,0.9904
217.7165,0.9906
218.1102,0.9908
218.5039,0.991
218.8976,0.9912
219.2913,0.9914
219.685,0.9916
220.0787,0.9918
220.4724,0.992
220.8661,0.9922
221.2598,0.9924
221.6535,0.9926
222.0472,0.9928
222.4409,0.993
222.8346,0.9932
223.2283,0.9934
223.622,0.9936
224.0157,0.9938
224.4094,0.994
224.8031,0.9942
225.1969,0.9944
225.5906,0.9946
225.9843,0.9948
226.378,0.995
226.7717,0.9952
227.1654,0.9954
227.5591,0.9956
227.9528,0.9958
228.3465,0.996
228.7402,0.9962
229.1339,0.9964
229.5276,0.9966
229.9213,0.9968
230.315,0.997
230.7087,0.9972
231.1024,0.9974
231.4961,0.9976
231.8898,0.9978
232.2835,0.998
232.6772,0.9982
233.0709,0.9984
233.4646,0.9986
233.8583,0.9988
234.252,0.999
234.6457,0.9992
235.0394,0.9994
235.4331,0.9996
235.8268,0.9998
2.362.205,10
2.366.142,10
2.370.079,10
2.374.016,10
2.377.953,10
238.189,10
2.385.827,10
2.389.764,10
2.393.701,10
2.397.638,10
